LA Name,age,WHITE,MIXED,ASIAN/ASIAN BRITISH,CHINESE,BLACK/BLACK BRITISH,OTHER
        E41000303 Hackney,68,582,27,95,7,265,42
        E41000303 Hackney,69,520,23,67,7,283,35
        E41000303 Hackney,70,484,27,81,12,269,31
        E41000303 Hackney,71,467,29,69,16,292,36
        E41000303 Hackney,72,428,29,87,13,300,33
        E41000303 Hackney,73,417,24,79,11,256,20
        E41000303 Hackney,74,454,36,70,7,259,34
        E41000303 Hackney,75,415,24,56,4,258,32
        E41000303 Hackney,76,417,21,70,5,262,28
        E41000303 Hackney,77,357,18,43,5,176,29
        E41000303 Hackney,78,355,25,43,9,180,18
        E41000303 Hackney,79,324,22,33,6,175,20
        E41000303 Hackney,80,333,17,35,4,142,21
        E41000303 Hackney,81,329,16,36,2,132,15
        E41000303 Hackney,82,302,17,30,1,121,10
        E41000303 Hackney,83,266,9,28,3,92,8
        E41000303 Hackney,84,251,11,13,8,82,11
        E41000303 Hackney,     85 - 89,949,21,62,15,249,28
        E41000303 Hackney,     90 - 94,383,10,12,7,73,10
        E41000303 Hackney,     95 - 99,81,1,4,0,16,1
        E41000303 Hackney,     100 and over,17,3,1,1,3,0
        E41000304 Hammersmith and Fulham,        E41000304 Hammersmith and Fulham,0,0,0,0,0,0
        E41000304 Hammersmith and Fulham,     Total: Age,"124,222","10,044","13,495","3,140","21,505","10,087"
        E41000304 Hammersmith and Fulham,0,"1,605",380,143,14,414,189
        E41000304 Hammersmith and Fulham,1,"1,470",317,162,11,377,156
        E41000304 Hammersmith and Fulham,2,"1,327",368,97,17,373,152
        E41000304 Hammersmith and Fulham,3,"1,219",293,124,6,390,114
        E41000304 Hammersmith and Fulham,4,"1,212",296,111,14,380,169
        E41000304 Hammersmith and Fulham,5,"1,084",218,116,4,390,142
        E41000304 Hammersmith and Fulham,6,967,231,105,10,348,138
        E41000304 Hammersmith and Fulham,7,948,197,109,7,332,100
        E41000304 Hammersmith and Fulham,8,880,182,100,10,335,109
        E41000304 Hammersmith and Fulham,9,808,166,94,6,307,116
        E41000304 Hammersmith and Fulham,10,826,194,95,7,355,136
        E41000304 Hammersmith and Fulham,11,824,198,90,2,353,133
        E41000304 Hammersmith and Fulham,12,743,180,101,7,350,135
        E41000304 Hammersmith and Fulham,13,728,158,97,6,316,95
        E41000304 Hammersmith and Fulham,14,727,161,105,4,356,139
        E41000304 Hammersmith and Fulham,15,755,166,109,12,370,138
        E41000304 Hammersmith and Fulham,16,724,133,108,9,324,163
        E41000304 Hammersmith and Fulham,17,704,144,105,8,315,146
        E41000304 Hammersmith and Fulham,18,729,153,151,19,316,183
        E41000304 Hammersmith and Fulham,19,"1,015",166,219,73,301,158
        E41000304 Hammersmith and Fulham,20,"1,317",214,301,122,287,195
        E41000304 Hammersmith and Fulham,21,"1,569",196,323,108,311,150
        E41000304 Hammersmith and Fulham,22,"2,083",228,299,182,350,223
        E41000304 Hammersmith and Fulham,23,"2,919",235,313,143,353,198
        E41000304 Hammersmith and Fulham,24,"3,455",226,332,132,354,161
        E41000304 Hammersmith and Fulham,25,"3,734",215,356,118,361,234
        E41000304 Hammersmith and Fulham,26,"3,962",211,366,184,355,265
        E41000304 Hammersmith and Fulham,27,"4,087",224,353,100,353,206
        E41000304 Hammersmith and Fulham,28,"3,862",224,389,136,354,247
        E41000304 Hammersmith and Fulham,29,"3,880",213,376,93,282,281
        E41000304 Hammersmith and Fulham,30,"3,651",245,420,151,350,265
        E41000304 Hammersmith and Fulham,31,"3,480",235,341,136,338,239
        E41000304 Hammersmith and Fulham,32,"3,136",220,327,93,317,235
        E41000304 Hammersmith and Fulham,33,"2,800",176,339,83,368,245
        E41000304 Hammersmith and Fulham,34,"2,727",178,296,114,313,190
        E41000304 Hammersmith and Fulham,35,"2,559",152,312,81,327,232
        E41000304 Hammersmith and Fulham,36,"2,501",171,326,94,324,198
        E41000304 Hammersmith and Fulham,37,"2,400",134,314,87,311,204
        E41000304 Hammersmith and Fulham,38,"2,268",105,317,48,330,216
        E41000304 Hammersmith and Fulham,39,"2,148",112,331,58,333,189
        E41000304 Hammersmith and Fulham,40,"2,028",105,254,41,356,156
        E41000304 Hammersmith and Fulham,41,"1,849",111,246,33,387,129
        E41000304 Hammersmith and Fulham,42,"1,851",103,235,47,396,127
        E41000304 Hammersmith and Fulham,43,"1,747",93,196,22,359,190
        E41000304 Hammersmith and Fulham,44,"1,765",123,195,21,367,137
        E41000304 Hammersmith and Fulham,45,"1,620",99,152,20,395,130
        E41000304 Hammersmith and Fulham,46,"1,639",92,175,28,400,120
        E41000304 Hammersmith and Fulham,47,"1,574",80,140,27,356,100
        E41000304 Hammersmith and Fulham,48,"1,484",79,140,14,320,137
        E41000304 Hammersmith and Fulham,49,"1,417",74,156,19,296,131
        E41000304 Hammersmith and Fulham,50,"1,323",63,126,21,303,112
        E41000304 Hammersmith and Fulham,51,"1,225",65,133,20,234,99
        E41000304 Hammersmith and Fulham,52,"1,199",68,142,16,264,86
        E41000304 Hammersmith and Fulham,53,"1,182",45,143,12,193,85
        E41000304 Hammersmith and Fulham,54,"1,118",36,113,20,160,97
        E41000304 Hammersmith and Fulham,55,"1,047",49,128,20,189,85
        E41000304 Hammersmith and Fulham,56,"1,075",33,128,17,149,75
        E41000304 Hammersmith and Fulham,57,"1,073",22,131,20,134,74
        E41000304 Hammersmith and Fulham,58,"1,006",31,87,14,137,71
        E41000304 Hammersmith and Fulham,59,"1,018",24,105,16,108,65
        E41000304 Hammersmith and Fulham,60,"1,013",31,82,10,113,68
        E41000304 Hammersmith and Fulham,61,"1,034",22,84,19,78,72
        E41000304 Hammersmith and Fulham,62,"1,029",21,96,18,91,44
        E41000304 Hammersmith and Fulham,63,"1,153",28,85,10,82,51
        E41000304 Hammersmith and Fulham,64,"1,101",18,75,16,78,55
        E41000304 Hammersmith and Fulham,65,846,25,70,7,104,37
        E41000304 Hammersmith and Fulham,66,838,27,65,9,77,44
        E41000304 Hammersmith and Fulham,67,851,15,47,11,101,31
        E41000304 Hammersmith and Fulham,68,748,14,65,2,95,25
        E41000304 Hammersmith and Fulham,69,659,21,44,8,95,30
        E41000304 Hammersmith and Fulham,70,656,9,52,6,134,21
        E41000304 Hammersmith and Fulham,71,663,24,67,11,132,32
        E41000304 Hammersmith and Fulham,72,595,12,62,9,126,22
        E41000304 Hammersmith and Fulham,73,550,16,51,7,93,26
        E41000304 Hammersmith and Fulham,74,516,17,47,6,115,14
        E41000304 Hammersmith and Fulham,75,516,10,34,8,88,18
        E41000304 Hammersmith and Fulham,76,493,17,33,4,92,14
        E41000304 Hammersmith and Fulham,77,443,14,28,6,87,16
        E41000304 Hammersmith and Fulham,78,431,13,36,2,73,9
        E41000304 Hammersmith and Fulham,79,426,10,36,2,70,6
        E41000304 Hammersmith and Fulham,80,454,10,16,1,63,8
        E41000304 Hammersmith and Fulham,81,401,5,17,4,67,7
        E41000304 Hammersmith and Fulham,82,362,15,11,0,53,8
        E41000304 Hammersmith and Fulham,83,331,1,15,0,40,11
        E41000304 Hammersmith and Fulham,84,296,4,13,1,46,5
        E41000304 Hammersmith and Fulham,     85 - 89,"1,111",22,47,4,96,17
        E41000304 Hammersmith and Fulham,     90 - 94,485,10,17,1,34,2
        E41000304 Hammersmith and Fulham,     95 - 99,132,2,3,1,4,4
        E41000304 Hammersmith and Fulham,     100 and over,16,1,0,0,2,0
        E41000305 Haringey,        E41000305 Haringey,0,0,0,0,0,0
        E41000305 Haringey,     Total: Age,"154,343","16,548","20,406","3,744","47,830","12,055"
        E41000305 Haringey,0,"2,058",611,242,56,700,118
        E41000305 Haringey,1,"1,937",583,265,55,769,159
        E41000305 Haringey,2,"1,789",540,211,63,829,171
        E41000305 Haringey,3,"1,805",527,262,54,772,153
        E41000305 Haringey,4,"1,640",506,237,48,794,158
        E41000305 Haringey,5,"1,608",501,244,32,837,176
        E41000305 Haringey,6,"1,540",482,237,25,795,153
        E41000305 Haringey,7,"1,532",422,236,19,827,132
        E41000305 Haringey,8,"1,458",428,215,24,766,149
        E41000305 Haringey,9,"1,349",419,200,14,790,165
        E41000305 Haringey,10,"1,378",462,207,19,831,149
        E41000305 Haringey,11,"1,451",403,213,20,813,155
        E41000305 Haringey,12,"1,399",390,236,44,767,140
        E41000305 Haringey,13,"1,328",408,229,23,930,168
        E41000305 Haringey,14,"1,362",419,266,28,840,156
        E41000305 Haringey,15,"1,294",348,239,19,877,172
        E41000305 Haringey,16,"1,286",302,199,14,782,216
        E41000305 Haringey,17,"1,277",242,232,19,836,195
        E41000305 Haringey,18,"1,268",266,240,26,835,162
        E41000305 Haringey,19,"1,450",243,269,34,725,186
        E41000305 Haringey,20,"1,531",222,281,59,712,179
        E41000305 Haringey,21,"1,683",248,334,70,741,149
        E41000305 Haringey,22,"2,129",239,354,128,758,141
        E41000305 Haringey,23,"2,681",271,369,115,730,199
        E41000305 Haringey,24,"2,836",270,401,115,756,134
        E41000305 Haringey,25,"3,425",289,413,84,721,236
        E41000305 Haringey,26,"3,797",313,473,86,726,226
        E41000305 Haringey,27,"3,858",269,496,98,683,307
        E41000305 Haringey,28,"3,913",252,499,136,716,258
        E41000305 Haringey,29,"4,003",276,478,92,688,251
        E41000305 Haringey,30,"4,209",264,479,109,691,355
        E41000305 Haringey,31,"4,126",237,481,87,653,298
        E41000305 Haringey,32,"3,985",297,476,78,685,305
        E41000305 Haringey,33,"3,752",270,441,94,635,332
        E41000305 Haringey,34,"3,443",261,433,82,629,352
        E41000305 Haringey,35,"3,184",218,409,93,658,245
        E41000305 Haringey,36,"3,038",197,366,97,600,222
        E41000305 Haringey,37,"2,995",198,397,58,657,243
        E41000305 Haringey,38,"2,829",199,335,89,694,240
        E41000305 Haringey,39,"2,852",183,381,81,709,217
        E41000305 Haringey,40,"2,718",194,360,70,744,241
        E41000305 Haringey,41,"2,460",169,311,69,742,216
        E41000305 Haringey,42,"2,417",187,278,71,813,241
        E41000305 Haringey,43,"2,412",165,262,53,827,213
        E41000305 Haringey,44,"2,359",180,251,54,862,196
        E41000305 Haringey,45,"2,366",158,220,40,837,211
        E41000305 Haringey,46,"2,300",153,217,40,880,209
        E41000305 Haringey,47,"2,127",155,221,45,802,141
        E41000305 Haringey,48,"2,054",131,226,52,770,162
        E41000305 Haringey,49,"1,968",104,224,24,672,147
        E41000305 Haringey,50,"1,729",97,203,38,746,128
        E41000305 Haringey,51,"1,726",102,230,38,621,134
        E41000305 Haringey,52,"1,690",98,208,44,513,111
        E41000305 Haringey,53,"1,545",84,206,49,523,115
        E41000305 Haringey,54,"1,487",84,258,36,477,96
        E41000305 Haringey,55,"1,563",83,193,46,426,96
        E41000305 Haringey,56,"1,400",69,214,33,374,90
        E41000305 Haringey,57,"1,367",62,208,37,304,83
        E41000305 Haringey,58,"1,359",58,222,22,326,80
        E41000305 Haringey,59,"1,309",45,199,20,265,60
        E41000305 Haringey,60,"1,262",41,205,21,275,86
        E41000305 Haringey,61,"1,394",44,204,26,255,65
        E41000305 Haringey,62,"1,299",35,155,21,225,57
        E41000305 Haringey,63,"1,333",36,182,27,189,61
        E41000305 Haringey,64,"1,236",38,182,22,201,66
        E41000305 Haringey,65,"1,021",34,124,20,217,43
        E41000305 Haringey,66,"1,034",43,133,15,232,50
        E41000305 Haringey,67,918,33,120,13,221,50
        E41000305 Haringey,68,789,24,109,21,235,36
        E41000305 Haringey,69,740,31,93,11,235,35
        E41000305 Haringey,70,729,37,106,18,242,35
        E41000305 Haringey,71,772,29,120,10,275,33
        E41000305 Haringey,72,724,28,129,15,291,34
        E41000305 Haringey,73,675,26,95,16,267,37
        E41000305 Haringey,74,712,31,109,13,242,45
        E41000305 Haringey,75,620,25,76,7,266,32
        E41000305 Haringey,76,591,21,101,19,194,34
        E41000305 Haringey,77,517,25,68,15,192,27
        E41000305 Haringey,78,585,17,58,13,189,18
        E41000305 Haringey,79,547,14,61,8,145,21
        E41000305 Haringey,80,482,16,51,8,159,21
        E41000305 Haringey,81,489,7,43,9,124,9
        E41000305 Haringey,82,403,11,40,5,82,14
        E41000305 Haringey,83,331,12,28,7,74,9
        E41000305 Haringey,84,331,8,18,4,61,11
        E41000305 Haringey,     85 - 89,"1,256",22,80,9,187,22
        E41000305 Haringey,     90 - 94,549,4,25,2,58,11
        E41000305 Haringey,     95 - 99,153,3,5,1,13,1
        E41000305 Haringey,     100 and over,17,0,0,0,3,0
        E41000310 Islington,        E41000310 Islington,0,0,0,0,0,0
        E41000310 Islington,     Total: Age,"140,515","13,339","14,577","4,457","26,294","6,943"
        E41000310 Islington,0,"1,496",454,159,17,453,97
        E41000310 Islington,1,"1,383",450,154,18,487,103
        E41000310 Islington,2,"1,250",448,155,17,475,80
        E41000310 Islington,3,"1,155",328,179,59,532,88
        E41000310 Islington,4,"1,099",404,151,17,482,99
        E41000310 Islington,5,"1,061",281,172,9,485,87
        E41000310 Islington,6,953,248,183,20,433,69
        E41000310 Islington,7,892,303,171,7,457,69
        E41000310 Islington,8,862,280,152,17,473,82
        E41000310 Islington,9,852,254,172,17,430,92
        E41000310 Islington,10,902,283,148,23,438,79
        E41000310 Islington,11,853,248,167,15,476,69
        E41000310 Islington,12,873,269,162,15,418,62
        E41000310 Islington,13,807,232,168,23,523,75
        E41000310 Islington,14,852,241,157,13,432,95
        E41000310 Islington,15,870,244,159,18,458,86
        E41000310 Islington,16,827,228,131,14,455,94
        E41000310 Islington,17,862,229,147,34,436,103
        E41000310 Islington,18,"1,198",262,251,83,422,148
        E41000310 Islington,19,"1,648",259,402,174,429,129
        E41000310 Islington,20,"1,959",222,400,206,381,120
        E41000310 Islington,21,"1,987",282,437,240,376,135
        E41000310 Islington,22,"2,382",314,411,271,438,143
        E41000310 Islington,23,"3,176",272,353,238,395,154
        E41000310 Islington,24,"3,721",333,341,164,430,172
        E41000310 Islington,25,"4,230",357,387,131,480,141
        E41000310 Islington,26,"4,674",324,365,153,477,157
        E41000310 Islington,27,"4,552",343,432,126,419,155
        E41000310 Islington,28,"4,620",332,398,167,359,148
        E41000310 Islington,29,"4,388",322,425,140,367,175
        E41000310 Islington,30,"4,396",301,441,138,398,147
        E41000310 Islington,31,"4,156",302,405,131,420,189
        E41000310 Islington,32,"3,757",265,377,121,354,140
        E41000310 Islington,33,"3,182",212,319,116,329,148
        E41000310 Islington,34,"2,932",196,372,90,396,137
        E41000310 Islington,35,"2,769",164,337,67,409,127
        E41000310 Islington,36,"2,517",165,296,77,352,121
        E41000310 Islington,37,"2,415",156,353,68,317,122
        E41000310 Islington,38,"2,367",116,294,72,388,140
        E41000310 Islington,39,"2,271",170,255,76,395,114
        E41000310 Islington,40,"2,238",127,223,45,418,112
        E41000310 Islington,41,"2,057",142,203,58,397,132
        E41000310 Islington,42,"2,133",142,180,41,452,103
        E41000310 Islington,43,"1,993",126,183,37,450,128
        E41000310 Islington,44,"2,084",132,131,23,480,106
        E41000310 Islington,45,"1,978",128,145,35,533,129
        E41000310 Islington,46,"1,983",118,115,29,450,125
        E41000310 Islington,47,"1,777",112,119,35,454,97
        E41000310 Islington,48,"1,818",87,140,41,478,104
        E41000310 Islington,49,"1,660",94,129,35,338,81
        E41000310 Islington,50,"1,655",91,98,31,343,91
        E41000310 Islington,51,"1,454",79,101,28,346,83
        E41000310 Islington,52,"1,443",79,108,35,300,65
        E41000310 Islington,53,"1,431",74,94,29,233,65
        E41000310 Islington,54,"1,353",53,104,28,222,57
        E41000310 Islington,55,"1,314",50,104,31,192,67
        E41000310 Islington,56,"1,231",41,107,24,176,59
        E41000310 Islington,57,"1,215",32,96,32,156,55
        E41000310 Islington,58,"1,154",40,76,32,141,35
        E41000310 Islington,59,"1,136",31,88,29,103,54
        E41000310 Islington,60,"1,094",28,85,20,126,31
        E41000310 Islington,61,"1,122",37,96,30,111,39
        E41000310 Islington,62,"1,202",30,75,24,117,30
        E41000310 Islington,63,"1,239",20,77,26,90,27
        E41000310 Islington,64,"1,219",28,56,18,103,28
        E41000310 Islington,65,898,19,42,17,104,28
        E41000310 Islington,66,969,28,38,11,97,27
        E41000310 Islington,67,910,24,49,12,109,26
        E41000310 Islington,68,828,27,47,12,140,23
        E41000310 Islington,69,726,11,44,14,93,22
        E41000310 Islington,70,683,21,69,14,104,15
        E41000310 Islington,71,717,25,46,16,119,16
        E41000310 Islington,72,695,25,57,16,133,18
        E41000310 Islington,73,677,23,38,4,102,18
        E41000310 Islington,74,619,13,39,19,127,22
